store_id,ds,type,value,model
Store_027,2024-02-01,actual,2088546.93,Holt-Winters
Store_027,2024-02-01,predicted,2009400.22,Holt-Winters
Store_027,2024-03-01,actual,2415316.11,Holt-Winters
Store_027,2024-03-01,predicted,2435581.18,Holt-Winters
Store_027,2024-04-01,actual,2570973.85,Holt-Winters
Store_027,2024-04-01,predicted,2552395.42,Holt-Winters
Store_027,2024-05-01,actual,2559473.64,Holt-Winters
Store_027,2024-05-01,predicted,2662578.78,Holt-Winters
Store_027,2024-06-01,actual,2527395.29,Holt-Winters
Store_027,2024-06-01,predicted,2671335.65,Holt-Winters
Store_027,2024-07-01,actual,2545561.0,Holt-Winters
Store_027,2024-07-01,predicted,2742296.45,Holt-Winters
Store_027,2024-08-01,actual,2618516.17,Holt-Winters
Store_027,2024-08-01,predicted,2697646.65,Holt-Winters
Store_027,2024-09-01,actual,2739515.84,Holt-Winters
Store_027,2024-09-01,predicted,2688453.5,Holt-Winters
Store_027,2024-10-01,actual,3059455.28,Holt-Winters
Store_027,2024-10-01,predicted,3060046.2,Holt-Winters
Store_027,2024-11-01,actual,3186581.33,Holt-Winters
Store_027,2024-11-01,predicted,3080192.35,Holt-Winters
Store_027,2024-12-01,actual,3881954.13,Holt-Winters
Store_027,2024-12-01,predicted,3845372.31,Holt-Winters
Store_027,2025-01-01,forecast,2519132.98,Holt-Winters
Store_027,2025-02-01,forecast,2016341.39,Holt-Winters
Store_027,2025-03-01,forecast,2442487.64,Holt-Winters
Store_027,2025-04-01,forecast,2559267.35,Holt-Winters
Store_027,2025-05-01,forecast,2669416.35,Holt-Winters
Store_027,2025-06-01,forecast,2678139.04,Holt-Winters
Store_028,2021-01-01,history,3260946.45,SARIMA
Store_028,2021-02-01,history,2478223.81,SARIMA
Store_028,2021-03-01,history,2933176.13,SARIMA
Store_028,2021-04-01,history,3077699.42,SARIMA
Store_028,2021-05-01,history,3344611.8,SARIMA
Store_028,2021-06-01,history,3242093.65,SARIMA
Store_028,2021-07-01,history,3349840.21,SARIMA
Store_028,2021-08-01,history,3245810.17,SARIMA
Store_028,2021-09-01,history,3364500.49,SARIMA
Store_028,2021-10-01,history,3812893.59,SARIMA
Store_028,2021-11-01,history,4031387.07,SARIMA
Store_028,2021-12-01,history,4560235.72,SARIMA
Store_028,2022-01-01,history,3347551.7800000003,SARIMA
Store_028,2022-02-01,history,2521821.1,SARIMA
Store_028,2022-03-01,history,3059146.45,SARIMA
Store_028,2022-04-01,history,3211582.7800000003,SARIMA
Store_028,2022-05-01,history,3498412.6900000004,SARIMA
Store_028,2022-06-01,history,3195749.13,SARIMA
Store_028,2022-07-01,history,3422416.55,SARIMA
Store_028,2022-08-01,history,3253771.8000000003,SARIMA
Store_028,2022-09-01,history,3158581.88,SARIMA
Store_028,2022-10-01,history,3946133.38,SARIMA
Store_028,2022-11-01,history,4059943.49,SARIMA
Store_028,2022-12-01,history,4949520.84,SARIMA
Store_028,2023-01-01,history,3290200.6900000004,SARIMA
Store_028,2023-02-01,history,2470079.64,SARIMA
Store_028,2023-03-01,history,3093165.94,SARIMA
Store_028,2023-04-01,history,3282948.91,SARIMA
Store_028,2023-05-01,history,3351553.65,SARIMA
Store_028,2023-06-01,history,3356143.46,SARIMA
Store_028,2023-07-01,history,3323335.24,SARIMA
Store_028,2023-08-01,history,3316448.64,SARIMA
Store_028,2023-09-01,history,3238576.88,SARIMA
Store_028,2023-10-01,history,3921588.02,SARIMA
Store_028,2023-11-01,history,4075946.89,SARIMA
Store_028,2023-12-01,history,5183026.8100000005,SARIMA
Store_028,2024-01-01,history,3110686.44,SARIMA
Store_028,2024-02-01,history,2532038.54,SARIMA
Store_028,2024-03-01,history,3073028.15,SARIMA
Store_028,2024-04-01,history,3201129.86,SARIMA
Store_028,2024-05-01,history,3433182.99,SARIMA
Store_028,2024-06-01,history,3454726.23,SARIMA
Store_028,2024-07-01,history,3206687.47,SARIMA
Store_028,2024-08-01,history,3395702.23,SARIMA
Store_028,2024-09-01,history,3525211.56,SARIMA
Store_028,2024-10-01,history,3777843.33,SARIMA
Store_028,2024-11-01,history,4290775.73,SARIMA
Store_028,2024-12-01,history,4959906.65,SARIMA
Store_028,2024-01-01,actual,3110686.44,SARIMA
Store_028,2024-01-01,predicted,3210976.54,SARIMA
Store_028,2024-02-01,actual,2532038.54,SARIMA
Store_028,2024-02-01,predicted,2554588.16,SARIMA
Store_028,2024-03-01,actual,3073028.15,SARIMA
Store_028,2024-03-01,predicted,3082829.1,SARIMA
Store_028,2024-04-01,actual,3201129.86,SARIMA
Store_028,2024-04-01,predicted,3349035.48,SARIMA
Store_028,2024-05-01,actual,3433182.99,SARIMA
Store_028,2024-05-01,predicted,3338684.17,SARIMA
Store_028,2024-06-01,actual,3454726.23,SARIMA
Store_028,2024-06-01,predicted,3419432.92,SARIMA
Store_028,2024-07-01,actual,3206687.47,SARIMA
Store_028,2024-07-01,predicted,3328010.79,SARIMA
Store_028,2024-08-01,actual,3395702.23,SARIMA
Store_028,2024-08-01,predicted,3358405.76,SARIMA
Store_028,2024-09-01,actual,3525211.56,SARIMA
Store_028,2024-09-01,predicted,3274218.45,SARIMA
Store_028,2024-10-01,actual,3777843.33,SARIMA
Store_028,2024-10-01,predicted,3947672.79,SARIMA
Store_028,2024-11-01,actual,4290775.73,SARIMA
Store_028,2024-11-01,predicted,4104147.46,SARIMA
Store_028,2024-12-01,actual,4959906.65,SARIMA
Store_028,2024-12-01,predicted,5245831.72,SARIMA
Store_028,2025-01-01,forecast,3226008.33,SARIMA
Store_028,2025-02-01,forecast,2594860.97,SARIMA
Store_028,2025-03-01,forecast,3108391.25,SARIMA
Store_028,2025-04-01,forecast,3386344.22,SARIMA
Store_028,2025-05-01,forecast,3364037.28,SARIMA
Store_028,2025-06-01,forecast,3456221.05,SARIMA
Store_029,2021-01-01,history,3342616.5300000003,Holt-Winters
Store_029,2021-02-01,history,2605566.5,Holt-Winters
Store_029,2021-03-01,history,3093471.12,Holt-Winters
Store_029,2021-04-01,history,3342366.06,Holt-Winters
Store_029,2021-05-01,history,3520532.52,Holt-Winters
Store_029,2021-06-01,history,3417462.08,Holt-Winters
Store_029,2021-07-01,history,3528138.72,Holt-Winters
Store_029,2021-08-01,history,3701538.11,Holt-Winters
Store_029,2021-09-01,history,3534002.19,Holt-Winters
Store_029,2021-10-01,history,4066189.05,Holt-Winters
Store_029,2021-11-01,history,4254569.13,Holt-Winters
Store_029,2021-12-01,history,5126452.98,Holt-Winters
Store_029,2022-01-01,history,3292087.0200000005,Holt-Winters
Store_029,2022-02-01,history,2625280.14,Holt-Winters
Store_029,2022-03-01,history,3218891.0900000003,Holt-Winters
Store_029,2022-04-01,history,3393529.74,Holt-Winters
Store_029,2022-05-01,history,3426111.26,Holt-Winters
Store_029,2022-06-01,history,3346596.71,Holt-Winters
Store_029,2022-07-01,history,3548673.67,Holt-Winters
Store_029,2022-08-01,history,3590490.76,Holt-Winters
Store_029,2022-09-01,history,3544974.16,Holt-Winters
Store_029,2022-10-01,history,4097863.0,Holt-Winters
Store_029,2022-11-01,history,4438520.9,Holt-Winters
Store_029,2022-12-01,history,5042331.930000001,Holt-Winters
Store_029,2023-01-01,history,3163934.88,Holt-Winters
Store_029,2023-02-01,history,2436302.72,Holt-Winters
Store_029,2023-03-01,history,3243567.02,Holt-Winters
Store_029,2023-04-01,history,3419142.37,Holt-Winters
Store_029,2023-05-01,history,3477022.22,Holt-Winters
Store_029,2023-06-01,history,3407400.79,Holt-Winters
Store_029,2023-07-01,history,3557115.21,Holt-Winters
Store_029,2023-08-01,history,3540491.5700000003,Holt-Winters
Store_029,2023-09-01,history,3746995.98,Holt-Winters
Store_029,2023-10-01,history,3946644.07,Holt-Winters
Store_029,2023-11-01,history,4338903.14,Holt-Winters
Store_029,2023-12-01,history,5262033.42,Holt-Winters
Store_029,2024-01-01,history,3339320.02,Holt-Winters
Store_029,2024-02-01,history,2673457.89,Holt-Winters
Store_029,2024-03-01,history,3384747.76,Holt-Winters
Store_029,2024-04-01,history,3209426.28,Holt-Winters
Store_029,2024-05-01,history,3430562.98,Holt-Winters
Store_029,2024-06-01,history,3347466.72,Holt-Winters
Store_029,2024-07-01,history,3358424.35,Holt-Winters
Store_029,2024-08-01,history,3539704.4000000004,Holt-Winters
Store_029,2024-09-01,history,3539067.59,Holt-Winters
Store_029,2024-10-01,history,4155063.75,Holt-Winters
Store_029,2024-11-01,history,4473116.61,Holt-Winters
Store_029,2024-12-01,history,4860853.13,Holt-Winters
Store_029,2024-01-01,actual,3339320.02,Holt-Winters
Store_029,2024-01-01,predicted,3232624.6,Holt-Winters
Store_029,2024-02-01,actual,2673457.89,Holt-Winters
Store_029,2024-02-01,predicted,2538159.28,Holt-Winters
Store_029,2024-03-01,actual,3384747.76,Holt-Winters
Store_029,2024-03-01,predicted,3237525.12,Holt-Winters
Store_029,2024-04-01,actual,3209426.28,Holt-Winters
Store_029,2024-04-01,predicted,3410680.62,Holt-Winters
Store_029,2024-05-01,actual,3430562.98,Holt-Winters
Store_029,2024-05-01,predicted,3456637.86,Holt-Winters
Store_029,2024-06-01,actual,3347466.72,Holt-Winters
Store_029,2024-06-01,predicted,3377488.68,Holt-Winters
Store_029,2024-07-01,actual,3358424.35,Holt-Winters
Store_029,2024-07-01,predicted,3540072.26,Holt-Winters
Store_029,2024-08-01,actual,3539704.4,Holt-Winters
Store_029,2024-08-01,predicted,3654936.79,Holt-Winters
Store_029,2024-09-01,actual,3539067.59,Holt-Winters
Store_029,2024-09-01,predicted,3548793.52,Holt-Winters
Store_029,2024-10-01,actual,4155063.75,Holt-Winters
Store_029,2024-10-01,predicted,4086621.57,Holt-Winters
Store_029,2024-11-01,actual,4473116.61,Holt-Winters
Store_029,2024-11-01,predicted,4350440.15,Holt-Winters
Store_029,2024-12-01,actual,4860853.13,Holt-Winters
Store_029,2024-12-01,predicted,5089394.31,Holt-Winters
Store_029,2025-01-01,forecast,3232623.25,Holt-Winters
Store_029,2025-02-01,forecast,2538158.2,Holt-Winters
Store_029,2025-03-01,forecast,3237524.26,Holt-Winters
Store_029,2025-04-01,forecast,3410679.93,Holt-Winters
Store_029,2025-05-01,forecast,3456637.31,Holt-Winters
Store_029,2025-06-01,forecast,3377488.24,Holt-Winters
Store_030,2021-01-01,history,3259576.91,Holt-Winters
Store_030,2021-02-01,history,2424814.78,Holt-Winters
Store_030,2021-03-01,history,2923541.64,Holt-Winters
Store_030,2021-04-01,history,3192569.0300000003,Holt-Winters
Store_030,2021-05-01,history,3273994.2800000003,Holt-Winters
Store_030,2021-06-01,history,3047222.94,Holt-Winters
Store_030,2021-07-01,history,3405823.16,Holt-Winters
Store_030,2021-08-01,history,3365428.46,Holt-Winters
Store_030,2021-09-01,history,3261129.9,Holt-Winters
Store_030,2021-10-01,history,3906490.38,Holt-Winters
Store_030,2021-11-01,history,4093789.13,Holt-Winters
Store_030,2021-12-01,history,4761900.73,Holt-Winters
Store_030,2022-01-01,history,3141391.54,Holt-Winters
Store_030,2022-02-01,history,2392353.08,Holt-Winters
Store_030,2022-03-01,history,2957702.2800000003,Holt-Winters
Store_030,2022-04-01,history,3166771.39,Holt-Winters
Store_030,2022-05-01,history,3254166.4,Holt-Winters
Store_030,2022-06-01,history,3128233.88,Holt-Winters
Store_030,2022-07-01,history,3270171.45,Holt-Winters
Store_030,2022-08-01,history,3162067.96,Holt-Winters
Store_030,2022-09-01,history,3174590.04,Holt-Winters
Store_030,2022-10-01,history,4008842.06,Holt-Winters
Store_030,2022-11-01,history,3963692.6,Holt-Winters
Store_030,2022-12-01,history,4959738.2,Holt-Winters
Store_030,2023-01-01,history,3127318.9000000004,Holt-Winters
Store_030,2023-02-01,history,2428994.32,Holt-Winters
Store_030,2023-03-01,history,3013502.72,Holt-Winters
Store_030,2023-04-01,history,3191335.16,Holt-Winters
Store_030,2023-05-01,history,3233023.0700000003,Holt-Winters
Store_030,2023-06-01,history,3208916.77,Holt-Winters
Store_030,2023-07-01,history,3402672.11,Holt-Winters
Store_030,2023-08-01,history,3240525.87,Holt-Winters
Store_030,2023-09-01,history,3301349.16,Holt-Winters
Store_030,2023-10-01,history,3696881.11,Holt-Winters
Store_030,2023-11-01,history,4181995.23,Holt-Winters
Store_030,2023-12-01,history,5070593.35,Holt-Winters
Store_030,2024-01-01,history,3005444.06,Holt-Winters
Store_030,2024-02-01,history,2668556.61,Holt-Winters
Store_030,2024-03-01,history,3195353.5,Holt-Winters
Store_030,2024-04-01,history,3098512.31,Holt-Winters
Store_030,2024-05-01,history,3302564.98,Holt-Winters
Store_030,2024-06-01,history,3354450.66,Holt-Winters
Store_030,2024-07-01,history,3351159.2,Holt-Winters
Store_030,2024-08-01,history,3349005.52,Holt-Winters
Store_030,2024-09-01,history,3493858.6,Holt-Winters
Store_030,2024-10-01,history,3765373.8,Holt-Winters
Store_030,2024-11-01,history,4019072.5,Holt-Winters
Store_030,2024-12-01,history,4879644.58,Holt-Winters
Store_030,2024-01-01,actual,3005444.06,Holt-Winters
Store_030,2024-01-01,predicted,3139393.5,Holt-Winters
Store_030,2024-02-01,actual,2668556.61,Holt-Winters
Store_030,2024-02-01,predicted,2416931.97,Holt-Winters
Store_030,2024-03-01,actual,3195353.5,Holt-Winters
Store_030,2024-03-01,predicted,2991668.65,Holt-Winters
Store_030,2024-04-01,actual,3098512.31,Holt-Winters
Store_030,2024-04-01,predicted,3189657.65,Holt-Winters
Store_030,2024-05-01,actual,3302564.98,Holt-Winters
Store_030,2024-05-01,predicted,3256950.94,Holt-Winters
Store_030,2024-06-01,actual,3354450.66,Holt-Winters
Store_030,2024-06-01,predicted,3171431.02,Holt-Winters
Store_030,2024-07-01,actual,3351159.2,Holt-Winters
Store_030,2024-07-01,predicted,3348179.85,Holt-Winters
Store_030,2024-08-01,actual,3349005.52,Holt-Winters
Store_030,2024-08-01,predicted,3274784.09,Holt-Winters
Store_030,2024-09-01,actual,3493858.6,Holt-Winters
Store_030,2024-09-01,predicted,3228734.88,Holt-Winters
Store_030,2024-10-01,actual,3765373.8,Holt-Winters
Store_030,2024-10-01,predicted,3960572.13,Holt-Winters
Store_030,2024-11-01,actual,4019072.5,Holt-Winters
Store_030,2024-11-01,predicted,4040256.79,Holt-Winters
Store_030,2024-12-01,actual,4879644.58,Holt-Winters
Store_030,2024-12-01,predicted,4870371.36,Holt-Winters
Store_030,2025-01-01,forecast,3139302.64,Holt-Winters
Store_030,2025-02-01,forecast,2416848.8,Holt-Winters
Store_030,2025-03-01,forecast,2991592.51,Holt-Winters
Store_030,2025-04-01,forecast,3189587.96,Holt-Winters
Store_030,2025-05-01,forecast,3256887.14,Holt-Winters
Store_030,2025-06-01,forecast,3171372.62,Holt-Winters
Store_031,2021-01-01,history,3027025.74,Holt-Winters
Store_031,2021-02-01,history,2423223.39,Holt-Winters
Store_031,2021-03-01,history,2819826.25,Holt-Winters
Store_031,2021-04-01,history,3020643.31,Holt-Winters
Store_031,2021-05-01,history,3150976.63,Holt-Winters
Store_031,2021-06-01,history,2916399.74,Holt-Winters
Store_031,2021-07-01,history,3128233.63,Holt-Winters
Store_031,2021-08-01,history,3097287.41,Holt-Winters
Store_031,2021-09-01,history,3015715.13,Holt-Winters
Store_031,2021-10-01,history,3638966.24,Holt-Winters
Store_031,2021-11-01,history,3755069.43,Holt-Winters
Store_031,2021-12-01,history,4680567.75,Holt-Winters
Store_031,2022-01-01,history,3019193.64,Holt-Winters
Store_031,2022-02-01,history,2273297.64,Holt-Winters
Store_031,2022-03-01,history,2837054.72,Holt-Winters
Store_031,2022-04-01,history,3013309.95,Holt-Winters
Store_031,2022-05-01,history,3199478.95,Holt-Winters
Store_031,2022-06-01,history,2971753.25,Holt-Winters
Store_031,2022-07-01,history,3135403.39,Holt-Winters
Store_031,2022-08-01,history,3111186.56,Holt-Winters
Store_031,2022-09-01,history,3194779.89,Holt-Winters
Store_031,2022-10-01,history,3663954.24,Holt-Winters
Store_031,2022-11-01,history,3922110.6,Holt-Winters
Store_031,2022-12-01,history,4612613.3,Holt-Winters
Store_031,2023-01-01,history,2798026.14,Holt-Winters
Store_031,2023-02-01,history,2339740.39,Holt-Winters
Store_031,2023-03-01,history,2752334.1,Holt-Winters
Store_031,2023-04-01,history,2912613.1,Holt-Winters
Store_031,2023-05-01,history,3024675.03,Holt-Winters
Store_031,2023-06-01,history,3200047.02,Holt-Winters
Store_031,2023-07-01,history,3121597.6,Holt-Winters
Store_031,2023-08-01,history,3137534.22,Holt-Winters
Store_031,2023-09-01,history,3204333.62,Holt-Winters
Store_031,2023-10-01,history,3565935.92,Holt-Winters
Store_031,2023-11-01,history,4059601.49,Holt-Winters
Store_031,2023-12-01,history,4911090.34,Holt-Winters
Store_031,2024-01-01,history,2778259.07,Holt-Winters
Store_031,2024-02-01,history,2286276.97,Holt-Winters
Store_031,2024-03-01,history,3017310.15,Holt-Winters
Store_031,2024-04-01,history,3069630.22,Holt-Winters
Store_031,2024-05-01,history,3114502.84,Holt-Winters
Store_031,2024-06-01,history,3211024.57,Holt-Winters
Store_031,2024-07-01,history,3049025.38,Holt-Winters
Store_031,2024-08-01,history,3125161.74,Holt-Winters
Store_031,2024-09-01,history,3122644.89,Holt-Winters
Store_031,2024-10-01,history,3438904.41,Holt-Winters
Store_031,2024-11-01,history,3895096.5,Holt-Winters
Store_031,2024-12-01,history,4453202.57,Holt-Winters
Store_031,2024-01-01,actual,2778259.07,Holt-Winters
Store_031,2024-01-01,predicted,2956592.0,Holt-Winters
Store_031,2024-02-01,actual,2286276.97,Holt-Winters
Store_031,2024-02-01,predicted,2355157.54,Holt-Winters
Store_031,2024-03-01,actual,3017310.15,Holt-Winters
Store_031,2024-03-01,predicted,2839900.18,Holt-Winters
Store_031,2024-04-01,actual,3069630.22,Holt-Winters
Store_031,2024-04-01,predicted,3007117.65,Holt-Winters
Store_031,2024-05-01,actual,3114502.84,Holt-Winters
Store_031,2024-05-01,predicted,3152749.89,Holt-Winters
Store_031,2024-06-01,actual,3211024.57,Holt-Winters
Store_031,2024-06-01,predicted,3116714.53,Holt-Winters
Store_031,2024-07-01,actual,3049025.38,Holt-Winters
Store_031,2024-07-01,predicted,3178695.67,Holt-Winters
Store_031,2024-08-01,actual,3125161.74,Holt-Winters
Store_031,2024-08-01,predicted,3158951.58,Holt-Winters
Store_031,2024-09-01,actual,3122644.89,Holt-Winters
Store_031,2024-09-01,predicted,3164440.19,Holt-Winters
Store_031,2024-10-01,actual,3438904.41,Holt-Winters
Store_031,2024-10-01,predicted,3715563.01,Holt-Winters
Store_031,2024-11-01,actual,3895096.5,Holt-Winters
Store_031,2024-11-01,predicted,3908961.09,Holt-Winters
Store_031,2024-12-01,actual,4453202.57,Holt-Winters
Store_031,2024-12-01,predicted,4714990.66,Holt-Winters
Store_031,2025-01-01,forecast,2972511.33,Holt-Winters
Store_031,2025-02-01,forecast,2370997.27,Holt-Winters
Store_031,2025-03-01,forecast,2855660.71,Holt-Winters
Store_031,2025-04-01,forecast,3022799.38,Holt-Winters
Store_031,2025-05-01,forecast,3168353.2,Holt-Winters
Store_031,2025-06-01,forecast,3132239.83,Holt-Winters
Store_032,2021-01-01,history,2809467.21,Holt-Winters
Store_032,2021-02-01,history,2225970.73,Holt-Winters
Store_032,2021-03-01,history,2551654.3,Holt-Winters
Store_032,2021-04-01,history,2900613.52,Holt-Winters
Store_032,2021-05-01,history,2930010.67,Holt-Winters
Store_032,2021-06-01,history,2969571.4,Holt-Winters
Store_032,2021-07-01,history,2869294.22,Holt-Winters
Store_032,2021-08-01,history,2988693.04,Holt-Winters
Store_032,2021-09-01,history,2922110.93,Holt-Winters
Store_032,2021-10-01,history,3487461.7,Holt-Winters
Store_032,2021-11-01,history,3754065.02,Holt-Winters
Store_032,2021-12-01,history,4369063.2,Holt-Winters
Store_032,2022-01-01,history,2996051.7800000003,Holt-Winters
Store_032,2022-02-01,history,2310759.33,Holt-Winters
Store_032,2022-03-01,history,2750089.18,Holt-Winters
Store_032,2022-04-01,history,2826016.38,Holt-Winters
Store_032,2022-05-01,history,2912559.12,Holt-Winters
Store_032,2022-06-01,history,2912339.71,Holt-Winters
Store_032,2022-07-01,history,2945715.23,Holt-Winters
Store_032,2022-08-01,history,2840172.51,Holt-Winters
Store_032,2022-09-01,history,3087798.7,Holt-Winters
Store_032,2022-10-01,history,3584299.29,Holt-Winters
Store_032,2022-11-01,history,3548610.7300000004,Holt-Winters
Store_032,2022-12-01,history,4403208.56,Holt-Winters
Store_032,2023-01-01,history,2872226.66,Holt-Winters
Store_032,2023-02-01,history,2264987.9,Holt-Winters
Store_032,2023-03-01,history,2723161.8,Holt-Winters
Store_032,2023-04-01,history,2903903.85,Holt-Winters
Store_032,2023-05-01,history,2913616.91,Holt-Winters
Store_032,2023-06-01,history,2856843.36,Holt-Winters
Store_032,2023-07-01,history,3090252.24,Holt-Winters
Store_032,2023-08-01,history,2854791.83,Holt-Winters
Store_032,2023-09-01,history,3032263.99,Holt-Winters
Store_032,2023-10-01,history,3435151.25,Holt-Winters
Store_032,2023-11-01,history,3445618.77,Holt-Winters
Store_032,2023-12-01,history,4631809.51,Holt-Winters
Store_032,2024-01-01,history,2654864.22,Holt-Winters
Store_032,2024-02-01,history,2252919.88,Holt-Winters
Store_032,2024-03-01,history,2737104.3,Holt-Winters
Store_032,2024-04-01,history,2862182.46,Holt-Winters
Store_032,2024-05-01,history,2978139.71,Holt-Winters
Store_032,2024-06-01,history,2920379.82,Holt-Winters
Store_032,2024-07-01,history,2917823.69,Holt-Winters
Store_032,2024-08-01,history,2920989.6100000003,Holt-Winters
Store_032,2024-09-01,history,3192813.6,Holt-Winters
Store_032,2024-10-01,history,3439777.81,Holt-Winters
Store_032,2024-11-01,history,3590795.53,Holt-Winters
Store_032,2024-12-01,history,4338241.72,Holt-Winters
Store_032,2024-01-01,actual,2654864.22,Holt-Winters
Store_032,2024-01-01,predicted,2936888.96,Holt-Winters
Store_032,2024-02-01,actual,2252919.88,Holt-Winters
Store_032,2024-02-01,predicted,2289021.34,Holt-Winters
Store_032,2024-03-01,actual,2737104.3,Holt-Winters
Store_032,2024-03-01,predicted,2738394.0,Holt-Winters
Store_032,2024-04-01,actual,2862182.46,Holt-Winters
Store_032,2024-04-01,predicted,2865812.4,Holt-Winters
Store_032,2024-05-01,actual,2978139.71,Holt-Winters
Store_032,2024-05-01,predicted,2921613.31,Holt-Winters
Store_032,2024-06-01,actual,2920379.82,Holt-Winters
Store_032,2024-06-01,predicted,2894272.64,Holt-Winters
Store_032,2024-07-01,actual,2917823.69,Holt-Winters
Store_032,2024-07-01,predicted,2920904.57,Holt-Winters
Store_032,2024-08-01,actual,2920989.61,Holt-Winters
Store_032,2024-08-01,predicted,2925769.18,Holt-Winters
Store_032,2024-09-01,actual,3192813.6,Holt-Winters
Store_032,2024-09-01,predicted,3012133.62,Holt-Winters
Store_032,2024-10-01,actual,3439777.81,Holt-Winters
Store_032,2024-10-01,predicted,3539531.7,Holt-Winters
Store_032,2024-11-01,actual,3590795.53,Holt-Winters
Store_032,2024-11-01,predicted,3655388.12,Holt-Winters
Store_032,2024-12-01,actual,4338241.72,Holt-Winters
Store_032,2024-12-01,predicted,4393264.14,Holt-Winters
Store_032,2025-01-01,forecast,2939024.99,Holt-Winters
Store_032,2025-02-01,forecast,2291146.69,Holt-Winters
Store_032,2025-03-01,forecast,2740508.73,Holt-Winters
Store_032,2025-04-01,forecast,2867916.55,Holt-Winters
Store_032,2025-05-01,forecast,2923706.94,Holt-Winters
Store_032,2025-06-01,forecast,2896355.8,Holt-Winters
Store_033,2021-01-01,history,1737296.56,Holt-Winters
Store_033,2021-02-01,history,1403714.92,Holt-Winters
Store_033,2021-03-01,history,1627435.66,Holt-Winters
Store_033,2021-04-01,history,1863802.04,Holt-Winters
Store_033,2021-05-01,history,1894886.55,Holt-Winters
Store_033,2021-06-01,history,1887454.87,Holt-Winters
Store_033,2021-07-01,history,1831992.99,Holt-Winters
Store_033,2021-08-01,history,1886714.06,Holt-Winters
Store_033,2021-09-01,history,1746797.72,Holt-Winters
Store_033,2021-10-01,history,2290522.91,Holt-Winters
Store_033,2021-11-01,history,2204959.39,Holt-Winters
Store_033,2021-12-01,history,2670688.5900000003,Holt-Winters
Store_033,2022-01-01,history,1744366.25,Holt-Winters
Store_033,2022-02-01,history,1317898.35,Holt-Winters
Store_033,2022-03-01,history,1573554.83,Holt-Winters
Store_033,2022-04-01,history,1671109.5,Holt-Winters
Store_033,2022-05-01,history,1912832.68,Holt-Winters
Store_033,2022-06-01,history,1828618.82,Holt-Winters
Store_033,2022-07-01,history,1772030.14,Holt-Winters
Store_033,2022-08-01,history,1821593.5,Holt-Winters
Store_033,2022-09-01,history,1822728.23,Holt-Winters
Store_033,2022-10-01,history,2187418.57,Holt-Winters
Store_033,2022-11-01,history,2365718.07,Holt-Winters
Store_033,2022-12-01,history,2807070.09,Holt-Winters
Store_033,2023-01-01,history,1761591.39,Holt-Winters
Store_033,2023-02-01,history,1457237.94,Holt-Winters
Store_033,2023-03-01,history,1630853.88,Holt-Winters
Store_033,2023-04-01,history,1759143.87,Holt-Winters
Store_033,2023-05-01,history,1902479.15,Holt-Winters
Store_033,2023-06-01,history,1900136.07,Holt-Winters
Store_033,2023-07-01,history,1925653.04,Holt-Winters
Store_033,2023-08-01,history,1841093.3,Holt-Winters
Store_033,2023-09-01,history,1799828.1,Holt-Winters
Store_033,2023-10-01,history,2008471.44,Holt-Winters
Store_033,2023-11-01,history,2227412.39,Holt-Winters
Store_033,2023-12-01,history,2697325.42,Holt-Winters
Store_033,2024-01-01,history,1694890.22,Holt-Winters
Store_033,2024-02-01,history,1414141.91,Holt-Winters
Store_033,2024-03-01,history,1688692.83,Holt-Winters
Store_033,2024-04-01,history,1719537.16,Holt-Winters
Store_033,2024-05-01,history,1906108.15,Holt-Winters
Store_033,2024-06-01,history,1778419.8,Holt-Winters
Store_033,2024-07-01,history,1780162.44,Holt-Winters
Store_033,2024-08-01,history,1790018.12,Holt-Winters
Store_033,2024-09-01,history,1803804.5,Holt-Winters
Store_033,2024-10-01,history,2038551.66,Holt-Winters
Store_033,2024-11-01,history,2430832.34,Holt-Winters
Store_033,2024-12-01,history,2591896.72,Holt-Winters
Store_033,2024-01-01,actual,1694890.22,Holt-Winters
Store_033,2024-01-01,predicted,1706014.33,Holt-Winters
Store_033,2024-02-01,actual,1414141.91,Holt-Winters
Store_033,2024-02-01,predicted,1338585.25,Holt-Winters
Store_033,2024-03-01,actual,1688692.83,Holt-Winters
Store_033,2024-03-01,predicted,1551931.51,Holt-Winters
Store_033,2024-04-01,actual,1719537.16,Holt-Winters
Store_033,2024-04-01,predicted,1669033.11,Holt-Winters
Store_033,2024-05-01,actual,1906108.15,Holt-Winters
Store_033,2024-05-01,predicted,1864778.47,Holt-Winters
Store_033,2024-06-01,actual,1778419.8,Holt-Winters
Store_033,2024-06-01,predicted,1819483.93,Holt-Winters
Store_033,2024-07-01,actual,1780162.44,Holt-Winters
Store_033,2024-07-01,predicted,1750146.93,Holt-Winters
Store_033,2024-08-01,actual,1790018.12,Holt-Winters
Store_033,2024-08-01,predicted,1798740.96,Holt-Winters
Store_033,2024-09-01,actual,1803804.5,Holt-Winters
Store_033,2024-09-01,predicted,1727298.74,Holt-Winters
Store_033,2024-10-01,actual,2038551.66,Holt-Winters
Store_033,2024-10-01,predicted,2180963.63,Holt-Winters
Store_033,2024-11-01,actual,2430832.34,Holt-Winters
Store_033,2024-11-01,predicted,2229299.33,Holt-Winters
Store_033,2024-12-01,actual,2591896.72,Holt-Winters
Store_033,2024-12-01,predicted,2681376.47,Holt-Winters
Store_033,2025-01-01,forecast,1691880.57,Holt-Winters
